"level","unit_id","unit_title","passage_id","passage_order","sentence_id","sentence_order","sentence_pattern_id","pattern_name","pattern_cefr","is_new_sentence_pattern","lesson_id","lesson_title","sentence","translation","grammar","occurrence_id","token_order","token_id","lexeme_id","sense_id","type","answer","lemma","prompt","prompt_type","partOfSpeech","dictionary_pos","context_pos","semanticRole","chunk_id","chunk_text","chunk_translation","chunk_order","chunk_note","pattern_id","kk_us","ipa_us","ipa_standalone","ipa_in_sentence","kk","ipa","syllables","stress_syllable","display_syllables","note","audio_method","audio_status","word_audio_source","audio_source","sentence_audio_source","license","is_new_word","is_new_pattern","is_new_combination","is_new_content","qa_status"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l01-s01","1","b2-u02-l01-pattern","contrast with whereas","B2","TRUE","b2-u02-l01","對照兩個方案","This option is more flexible whereas the other is cheaper.","這個方案比較有彈性，而另一個比較便宜。","contrast with whereas","b2-u02-l01-p01-s01-t05","5","flexible-flexible-adjective","flexible","flexible-adjective-01","word","flexible","flexible","有彈性的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u02-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l01-s01","1","b2-u02-l01-pattern","contrast with whereas","B2","TRUE","b2-u02-l01","對照兩個方案","This option is more flexible whereas the other is cheaper.","這個方案比較有彈性，而另一個比較便宜。","contrast with whereas","b2-u02-l01-p01-s01-t06","6","whereas-whereas-conjunction","whereas","whereas-conjunction-01","word","whereas","whereas","然而；相較之下","grammar","conjunction 連接詞","conjunction 連接詞","conjunction 連接詞","子句連接","whereas-the-other","whereas the other","而另一個","1","whereas 用來清楚對照兩項內容。","b2-u02-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l01-s01","1","b2-u02-l01-pattern","contrast with whereas","B2","TRUE","b2-u02-l01","對照兩個方案","This option is more flexible whereas the other is cheaper.","這個方案比較有彈性，而另一個比較便宜。","contrast with whereas","b2-u02-l01-p01-s01-t07","7","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","whereas-the-other","whereas the other","而另一個","1","whereas 用來清楚對照兩項內容。","b2-u02-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l01-s01","1","b2-u02-l01-pattern","contrast with whereas","B2","TRUE","b2-u02-l01","對照兩個方案","This option is more flexible whereas the other is cheaper.","這個方案比較有彈性，而另一個比較便宜。","contrast with whereas","b2-u02-l01-p01-s01-t08","8","other-other-pronoun","other","other-pronoun-01","word","other","other","其他的／彼此的另一方","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","whereas-the-other","whereas the other","而另一個","1","whereas 用來清楚對照兩項內容。","b2-u02-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l01-s01","1","b2-u02-l01-pattern","contrast with whereas","B2","TRUE","b2-u02-l01","對照兩個方案","This option is more flexible whereas the other is cheaper.","這個方案比較有彈性，而另一個比較便宜。","contrast with whereas","b2-u02-l01-p01-s01-t09","9","is-is-auxiliary","is","is-auxiliary-01","word","is","is","是","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b2-u02-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l01-s01","1","b2-u02-l01-pattern","contrast with whereas","B2","TRUE","b2-u02-l01","對照兩個方案","This option is more flexible whereas the other is cheaper.","這個方案比較有彈性，而另一個比較便宜。","contrast with whereas","b2-u02-l01-p01-s01-t10","10","cheaper-cheaper-adjective","cheaper","cheaper-adjective-01","word","cheaper","cheaper","較便宜的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u02-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l02-s01","2","b2-u02-l02-pattern","modal may for possible consequences","B2","TRUE","b2-u02-l02","指出隱藏代價","The cheaper solution may create additional problems later.","較便宜的解決方案之後可能會造成額外問題。","modal may for possible consequences","b2-u02-l02-p01-s01-t01","1","the-the-determiner","the","the-determiner-01","word","The","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u02-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l02-s01","2","b2-u02-l02-pattern","modal may for possible consequences","B2","TRUE","b2-u02-l02","指出隱藏代價","The cheaper solution may create additional problems later.","較便宜的解決方案之後可能會造成額外問題。","modal may for possible consequences","b2-u02-l02-p01-s01-t02","2","cheaper-cheaper-adjective","cheaper","cheaper-adjective-01","word","cheaper","cheaper","較便宜的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u02-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l02-s01","2","b2-u02-l02-pattern","modal may for possible consequences","B2","TRUE","b2-u02-l02","指出隱藏代價","The cheaper solution may create additional problems later.","較便宜的解決方案之後可能會造成額外問題。","modal may for possible consequences","b2-u02-l02-p01-s01-t03","3","solution-solution-noun","solution","solution-noun-01","word","solution","solution","解決方案","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u02-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l02-s01","2","b2-u02-l02-pattern","modal may for possible consequences","B2","TRUE","b2-u02-l02","指出隱藏代價","The cheaper solution may create additional problems later.","較便宜的解決方案之後可能會造成額外問題。","modal may for possible consequences","b2-u02-l02-p01-s01-t04","4","may-may-auxiliary","may","may-auxiliary-01","word","may","may","可能","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","may-create","may create","可能造成","1","may 表示有可能發生但不確定的結果。","b2-u02-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l02-s01","2","b2-u02-l02-pattern","modal may for possible consequences","B2","TRUE","b2-u02-l02","指出隱藏代價","The cheaper solution may create additional problems later.","較便宜的解決方案之後可能會造成額外問題。","modal may for possible consequences","b2-u02-l02-p01-s01-t05","5","create-create-verb","create","create-verb-01","word","create","create","造成／創造","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","may-create","may create","可能造成","1","may 表示有可能發生但不確定的結果。","b2-u02-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l02-s01","2","b2-u02-l02-pattern","modal may for possible consequences","B2","TRUE","b2-u02-l02","指出隱藏代價","The cheaper solution may create additional problems later.","較便宜的解決方案之後可能會造成額外問題。","modal may for possible consequences","b2-u02-l02-p01-s01-t06","6","additional-additional-adjective","additional","additional-adjective-01","word","additional","additional","額外的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u02-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l02-s01","2","b2-u02-l02-pattern","modal may for possible consequences","B2","TRUE","b2-u02-l02","指出隱藏代價","The cheaper solution may create additional problems later.","較便宜的解決方案之後可能會造成額外問題。","modal may for possible consequences","b2-u02-l02-p01-s01-t07","7","problem-problems-noun","problem","problem-noun-01","word","problems","problem","問題","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u02-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l02-s01","2","b2-u02-l02-pattern","modal may for possible consequences","B2","TRUE","b2-u02-l02","指出隱藏代價","The cheaper solution may create additional problems later.","較便宜的解決方案之後可能會造成額外問題。","modal may for possible consequences","b2-u02-l02-p01-s01-t08","8","later-later-adverb","later","later-adverb-01","word","later","later","之後","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","","","","","","b2-u02-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l03-s01","3","b2-u02-l03-pattern","both and coordination","B2","TRUE","b2-u02-l03","同時考量兩面","We should consider both the cost and the long term impact.","我們應該同時考量成本與長期影響。","both and coordination","b2-u02-l03-p01-s01-t01","1","we-we-pronoun","we","we-pronoun-01","word","We","we","我們","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b2-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l03-s01","3","b2-u02-l03-pattern","both and coordination","B2","TRUE","b2-u02-l03","同時考量兩面","We should consider both the cost and the long term impact.","我們應該同時考量成本與長期影響。","both and coordination","b2-u02-l03-p01-s01-t02","2","should-should-auxiliary","should","should-auxiliary-01","word","should","should","應該","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b2-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l03-s01","3","b2-u02-l03-pattern","both and coordination","B2","TRUE","b2-u02-l03","同時考量兩面","We should consider both the cost and the long term impact.","我們應該同時考量成本與長期影響。","both and coordination","b2-u02-l03-p01-s01-t03","3","consider-consider-verb","consider","consider-verb-01","word","consider","consider","考量","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l03-s01","3","b2-u02-l03-pattern","both and coordination","B2","TRUE","b2-u02-l03","同時考量兩面","We should consider both the cost and the long term impact.","我們應該同時考量成本與長期影響。","both and coordination","b2-u02-l03-p01-s01-t04","4","both-both-determiner","both","both-determiner-01","word","both","both","兩者都","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","both-the-cost-and-the-long-term-impact","both the cost and the long term impact","成本與長期影響兩者","1","both...and... 強調兩項都要考量。","b2-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l03-s01","3","b2-u02-l03-pattern","both and coordination","B2","TRUE","b2-u02-l03","同時考量兩面","We should consider both the cost and the long term impact.","我們應該同時考量成本與長期影響。","both and coordination","b2-u02-l03-p01-s01-t05","5","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","both-the-cost-and-the-long-term-impact","both the cost and the long term impact","成本與長期影響兩者","1","both...and... 強調兩項都要考量。","b2-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
